year,month,crime_month,major_category,total_crimes,avg_temp,avg_dewp,avg_visib,avg_wdsp,avg_mxpsd,avg_gust,avg_max_temp,avg_min_temp,avg_prcp,fog_days
2015,5,2015-05-01,Burglary,5559,55.03548387096775,43.65161290322581,6.8032258064516125,9.638709677419351,15.63225806451613,592.0064516129033,63.6032258064516,46.648387096774194,0.0335483870967741,0
2015,5,2015-05-01,Criminal Damage,5539,55.03548387096775,43.65161290322581,6.8032258064516125,9.638709677419351,15.63225806451613,592.0064516129033,63.6032258064516,46.648387096774194,0.0335483870967741,0
2015,5,2015-05-01,Drugs,3082,55.03548387096775,43.65161290322581,6.8032258064516125,9.638709677419351,15.63225806451613,592.0064516129033,63.6032258064516,46.648387096774194,0.0335483870967741,0
2015,5,2015-05-01,Other Notifiable Offences,1169,55.03548387096775,43.65161290322581,6.8032258064516125,9.638709677419351,15.63225806451613,592.0064516129033,63.6032258064516,46.648387096774194,0.0335483870967741,0
2015,5,2015-05-01,Robbery,1889,55.03548387096775,43.65161290322581,6.8032258064516125,9.638709677419351,15.63225806451613,592.0064516129033,63.6032258064516,46.648387096774194,0.0335483870967741,0
2015,5,2015-05-01,Theft and Handling,24818,55.03548387096775,43.65161290322581,6.8032258064516125,9.638709677419351,15.63225806451613,592.0064516129033,63.6032258064516,46.648387096774194,0.0335483870967741,0
2015,5,2015-05-01,Violence Against the Person,18982,55.03548387096775,43.65161290322581,6.8032258064516125,9.638709677419351,15.63225806451613,592.0064516129033,63.6032258064516,46.648387096774194,0.0335483870967741,0
2015,6,2015-06-01,Burglary,5289,61.563333333333325,47.65333333333333,40.36,8.436666666666667,13.716666666666669,609.07,71.88666666666668,51.9,0.0166666666666666,0
2015,6,2015-06-01,Criminal Damage,5461,61.563333333333325,47.65333333333333,40.36,8.436666666666667,13.716666666666669,609.07,71.88666666666668,51.9,0.0166666666666666,0
2015,6,2015-06-01,Drugs,3248,61.563333333333325,47.65333333333333,40.36,8.436666666666667,13.716666666666669,609.07,71.88666666666668,51.9,0.0166666666666666,0
2015,6,2015-06-01,Other Notifiable Offences,1268,61.563333333333325,47.65333333333333,40.36,8.436666666666667,13.716666666666669,609.07,71.88666666666668,51.9,0.0166666666666666,0
2015,6,2015-06-01,Robbery,1711,61.563333333333325,47.65333333333333,40.36,8.436666666666667,13.716666666666669,609.07,71.88666666666668,51.9,0.0166666666666666,0
2015,6,2015-06-01,Theft and Handling,24628,61.563333333333325,47.65333333333333,40.36,8.436666666666667,13.716666666666669,609.07,71.88666666666668,51.9,0.0166666666666666,0
2015,6,2015-06-01,Violence Against the Person,19155,61.563333333333325,47.65333333333333,40.36,8.436666666666667,13.716666666666669,609.07,71.88666666666668,51.9,0.0166666666666666,0
2015,7,2015-07-01,Burglary,5400,64.94516129032259,51.9483870967742,70.9548387096774,8.893548387096773,14.919354838709678,527.3967741935484,74.55483870967743,56.44516129032258,0.0912903225806451,0
2015,7,2015-07-01,Criminal Damage,5597,64.94516129032259,51.9483870967742,70.9548387096774,8.893548387096773,14.919354838709678,527.3967741935484,74.55483870967743,56.44516129032258,0.0912903225806451,0
2015,7,2015-07-01,Drugs,3467,64.94516129032259,51.9483870967742,70.9548387096774,8.893548387096773,14.919354838709678,527.3967741935484,74.55483870967743,56.44516129032258,0.0912903225806451,0
2015,7,2015-07-01,Other Notifiable Offences,1291,64.94516129032259,51.9483870967742,70.9548387096774,8.893548387096773,14.919354838709678,527.3967741935484,74.55483870967743,56.44516129032258,0.0912903225806451,0
2015,7,2015-07-01,Robbery,1789,64.94516129032259,51.9483870967742,70.9548387096774,8.893548387096773,14.919354838709678,527.3967741935484,74.55483870967743,56.44516129032258,0.0912903225806451,0
2015,7,2015-07-01,Theft and Handling,24324,64.94516129032259,51.9483870967742,70.9548387096774,8.893548387096773,14.919354838709678,527.3967741935484,74.55483870967743,56.44516129032258,0.0912903225806451,0
2015,7,2015-07-01,Violence Against the Person,19738,64.94516129032259,51.9483870967742,70.9548387096774,8.893548387096773,14.919354838709678,527.3967741935484,74.55483870967743,56.44516129032258,0.0912903225806451,0
2015,8,2015-08-01,Burglary,5372,64.10322580645162,54.30967741935484,38.6258064516129,7.245161290322579,12.438709677419356,589.7290322580645,72,56.62903225806452,0.13451612903225801,2
2015,8,2015-08-01,Criminal Damage,5163,64.10322580645162,54.30967741935484,38.6258064516129,7.245161290322579,12.438709677419356,589.7290322580645,72,56.62903225806452,0.13451612903225801,2
2015,8,2015-08-01,Drugs,3451,64.10322580645162,54.30967741935484,38.6258064516129,7.245161290322579,12.438709677419356,589.7290322580645,72,56.62903225806452,0.13451612903225801,2
2015,8,2015-08-01,Other Notifiable Offences,1223,64.10322580645162,54.30967741935484,38.6258064516129,7.245161290322579,12.438709677419356,589.7290322580645,72,56.62903225806452,0.13451612903225801,2
2015,8,2015-08-01,Robbery,1758,64.10322580645162,54.30967741935484,38.6258064516129,7.245161290322579,12.438709677419356,589.7290322580645,72,56.62903225806452,0.13451612903225801,2
2015,8,2015-08-01,Theft and Handling,22611,64.10322580645162,54.30967741935484,38.6258064516129,7.245161290322579,12.438709677419356,589.7290322580645,72,56.62903225806452,0.13451612903225801,2
2015,8,2015-08-01,Violence Against the Person,18478,64.10322580645162,54.30967741935484,38.6258064516129,7.245161290322579,12.438709677419356,589.7290322580645,72,56.62903225806452,0.13451612903225801,2
2015,9,2015-09-01,Burglary,5419,57.023333333333326,48.94,6.586666666666666,6.65,11.68,902.7066666666666,65.55,49.22333333333333,0.0806666666666666,1
2015,9,2015-09-01,Criminal Damage,4903,57.023333333333326,48.94,6.586666666666666,6.65,11.68,902.7066666666666,65.55,49.22333333333333,0.0806666666666666,1
2015,9,2015-09-01,Drugs,3363,57.023333333333326,48.94,6.586666666666666,6.65,11.68,902.7066666666666,65.55,49.22333333333333,0.0806666666666666,1
2015,9,2015-09-01,Other Notifiable Offences,1266,57.023333333333326,48.94,6.586666666666666,6.65,11.68,902.7066666666666,65.55,49.22333333333333,0.0806666666666666,1
2015,9,2015-09-01,Robbery,1721,57.023333333333326,48.94,6.586666666666666,6.65,11.68,902.7066666666666,65.55,49.22333333333333,0.0806666666666666,1
2015,9,2015-09-01,Theft and Handling,22602,57.023333333333326,48.94,6.586666666666666,6.65,11.68,902.7066666666666,65.55,49.22333333333333,0.0806666666666666,1
2015,9,2015-09-01,Violence Against the Person,18290,57.023333333333326,48.94,6.586666666666666,6.65,11.68,902.7066666666666,65.55,49.22333333333333,0.0806666666666666,1
2015,10,2015-10-01,Burglary,5941,53.80645161290323,48.16129032258064,5.780645161290321,6.025806451612903,10.145161290322582,873.3354838709677,60.58387096774193,47.40967741935484,0.0509677419354838,3
2015,10,2015-10-01,Criminal Damage,5383,53.80645161290323,48.16129032258064,5.780645161290321,6.025806451612903,10.145161290322582,873.3354838709677,60.58387096774193,47.40967741935484,0.0509677419354838,3
2015,10,2015-10-01,Drugs,3618,53.80645161290323,48.16129032258064,5.780645161290321,6.025806451612903,10.145161290322582,873.3354838709677,60.58387096774193,47.40967741935484,0.0509677419354838,3
2015,10,2015-10-01,Other Notifiable Offences,1259,53.80645161290323,48.16129032258064,5.780645161290321,6.025806451612903,10.145161290322582,873.3354838709677,60.58387096774193,47.40967741935484,0.0509677419354838,3
2015,10,2015-10-01,Robbery,1812,53.80645161290323,48.16129032258064,5.780645161290321,6.025806451612903,10.145161290322582,873.3354838709677,60.58387096774193,47.40967741935484,0.0509677419354838,3
2015,10,2015-10-01,Theft and Handling,24475,53.80645161290323,48.16129032258064,5.780645161290321,6.025806451612903,10.145161290322582,873.3354838709677,60.58387096774193,47.40967741935484,0.0509677419354838,3
2015,10,2015-10-01,Violence Against the Person,19873,53.80645161290323,48.16129032258064,5.780645161290321,6.025806451612903,10.145161290322582,873.3354838709677,60.58387096774193,47.40967741935484,0.0509677419354838,3
2015,11,2015-11-01,Burglary,6783,51.49666666666667,46.723333333333336,5.653333333333332,10.496666666666666,17.336666666666666,418.78,56.25333333333334,46.35,0.0616666666666666,3
2015,11,2015-11-01,Criminal Damage,5435,51.49666666666667,46.723333333333336,5.653333333333332,10.496666666666666,17.336666666666666,418.78,56.25333333333334,46.35,0.0616666666666666,3
